RANK,CHARTYR,ALBUM,ARTIST,ALBUMID,DATE,GENRE
70,2005,Greatest Hits,Creed,,2004,Pop/Rock
71,2005,Make Believe,Weezer,,2005,Pop/Rock
72,2005,The Phantom Of The Opera,Soundtrack,,2004,Stage & Screen
73,2005,Mind Body & Soul,Joss Stone,,2004,R&B
74,2005,Greatest Hits: My Prerogative,Britney Spears,,2004,Pop/Rock
75,2005,U.S.A.: United State Of Atlanta,Ying Yang Twins,,2005,Rap
76,2005,Concrete Rose,Ashanti,,2004,R&B
77,2005,Getting Away With Murder,Papa Roach,,2004,Pop/Rock
78,2005,Closer,Josh Groban,,2003,Vocal
79,2005,Crossfade,Crossfade,,2004,Pop/Rock
80,2005,With Teeth,Nine Inch Nails,,2005,Pop/Rock
81,2005,The One,Frankie J,,2005,R&B
82,2005,Barrio Fino,Daddy Yankee,,2004,Latin
83,2005,Heavier Things,John Mayer,,2003,Pop/Rock
84,2005,The Diary Of Alicia Keys,Alicia Keys,,2003,R&B
85,2005,Los Lonely Boys,Los Lonely Boys,,2004,Pop/Rock
86,2005,Most Wanted,Hilary Duff,,2005,Pop/Rock
88,2005,Guero,Beck,,2005,Pop/Rock
89,2005,Garden State,Soundtrack,,2004,Stage & Screen
90,2005,Be,Common,,2005,Rap
91,2005,Lyfe 268-192,Lyfe Jennings,,2004,R&B
92,2005,Autobiography,Ashlee Simpson,,2004,Pop/Rock
93,2005,Wanted,Bow Wow,,2005,Rap
94,2005,The Beautiful Letdown,Switchfoot,,2003,Pop/Rock
95,2005,Rebirth,Jennifer Lopez,,2005,Pop/Rock
96,2005,O,Omarion,,2005,R&B
97,2005,Street's Disciple,Nas,,2004,Rap
98,2005,Never Gone,Backstreet Boys,,2005,Pop/Rock
99,2005,Lifehouse,Lifehouse,,2005,Pop/Rock
100,2005,Mud On The Tires,Brad Paisley,,2003,Country
101,2005,Totally Country Vol. 4,Various Artists,,2005,Country
102,2005,Somewhere Down In Texas,George Strait,,2005,Country
103,2005,Lost And Found,Will Smith,,2005,Rap
104,2005,Bluestars,Pretty Ricky,,2005,Rap
105,2005,Andrea,Andrea Bocelli,,1995,Vocal
106,2005,Lonely Runs Both Ways,Alison Krauss + Union Station,,2004,Country
107,2005,Number Ones,Bee Gees,,2004,Pop/Rock
108,2005,NOW 20,Various Artists,,2005,Pop/Rock
109,2005,Disturbing Tha Peace Presents Bobby Valentino,Bobby Valentino,,---, 
110,2005,Get Behind Me Satan,The White Stripes,,2005,Pop/Rock
111,2005,Contraband,Velvet Revolver,,2004,Pop/Rock
112,2005,Album II,Kem,,2005,R&B
113,2005,Ten Thousand Fists,Disturbed,,2005,Pop/Rock
114,2005,Christmas Celebration,Mannheim Steamroller,,2004,New Age
115,2005,ELEPHUNK,The Black Eyed Peas,,2003,Rap
116,2005,All Jacked Up,Gretchen Wilson,,2005,Country
117,2005,The Chronicles Of Life And Death,Good Charlotte,,2004,Pop/Rock
118,2005,Thug Matrimony: Married To The Streets,Trick Daddy,,2004,Rap
119,2005,We Are Not Alone,Breaking Benjamin,,2004,Pop/Rock
120,2005,The Cookbook,Missy Elliott,,2005,Rap
121,2005,Greatest Hits Vol. I,Korn,,2004,Pop/Rock
122,2005,Chapter V,Staind,,2005,Pop/Rock
123,2005,WOW Hits 2005,Various Artists,,2004,Religious
124,2005,The Right To Bare Arms,Larry The Cable Guy,,2005,Comedy/Spoken
125,2005,Powerballin',Chingy,,2004,Rap
126,2005,Feels Like Home,Norah Jones,,2004,Pop/Rock
127,2005,Devils & Dust,Bruce Springsteen,,2005,Pop/Rock
128,2005,Rejoyce: The Christmas Album,Jessica Simpson,,2004,Pop/Rock
129,2005,Lost And Found,Mudvayne,,2005,Pop/Rock
130,2005,Time Well Wasted,Brad Paisley,,2005,Country
131,2005,Hopes And Fears,Keane,,2004,Pop/Rock
132,2005,JoJo,JoJo,,---, 
133,2005,All The Best,Tina Turner,,2004,R&B
134,2005,This Woman,LeAnn Rimes,,2005,Country
135,2005,Have A Nice Day,Bon Jovi,,2005,Pop/Rock
136,2005,Grammy Nominees 2005,Various Artists,,2005,Pop/Rock
137,2005,Chariot - Stripped,Gavin DeGraw,,2004,N/A
138,2005,The Road And The Radio,Kenny Chesney,,2005,Country
139,2005,The Way It Is,Keyshia Cole,,2005,R&B
140,2005,Sweat,Nelly,,2004,Rap
141,2005,The Silence In Black And White,Hawthorne Heights,,2004,Pop/Rock
142,2005,Karma And Effect,Seether,,2005,Pop/Rock
143,2005,Blake Shelton's Barn & Grill,Blake Shelton,,2004,Country
144,2005,Move Along,The All-American Rejects,,2005,Pop/Rock
145,2005,Live At The Greek,Josh Groban,,2004,Vocal
146,2005,Modern Day Drifter,Dierks Bentley,,2005,Country
147,2005,The Peoples Champ,Paul Wall,,2005,Rap
148,2005,Wreck Of The Day,Anna Nalick,,2005,Pop/Rock
149,2005,Wildflower,Sheryl Crow,,2005,Pop/Rock
150,2005,R.U.L.E.,Ja Rule,,2000,Rap
151,2005,Miracle,Celine Dion,,2004,Pop/Rock
152,2005,Thoughts Of A Predicate Felon,Tony Yayo,,2005,Rap
153,2005,Take It All Away,Ryan Cabrera,,2004,Pop/Rock
154,2005,The Greatest Hits Collection II,Brooks & Dunn,,2004,Country
155,2005,Pleasure & Pain,112,,2005,R&B
156,2005,The Lost Christmas Eve,Trans-Siberian Orchestra,,2004,Pop/Rock
157,2005,Songs About Me,Trace Adkins,,2005,Country
158,2005,The First Lady,Faith Evans,,2005,R&B
159,2005,MMHMM,Relient K,,2004,Pop/Rock
160,2005,rearviewmirror: Greatest Hits 1991-2003,Pearl Jam,,2004,Pop/Rock
161,2005,Now 16,Various Artists,,2004,Pop/Rock
162,2005,Kidz Bop 7,Kidz Bop Kids,,2005,Children's
163,2005,Unplugged,Alicia Keys,,2005,R&B
164,2005,Martina,Martina McBride,,2003,Country
165,2005,Purple Haze,Cam'ron,,2004,Rap
166,2005,When I Fall In Love,Chris Botti,,2004,Jazz
167,2005,Thanks For The Memory... The Great American Songbook Vol. IV,Rod Stewart,,2005,Pop/Rock
168,2005,Timeless,Martina McBride,,2005,Country
169,2005,You Do Your Thing,Montgomery Gentry,,2004,Country
170,2005,PCD,The Pussycat Dolls,,2005,Pop/Rock
171,2005,I Am Me,Ashlee Simpson,,2005,Pop/Rock
172,2005,I Need An Angel,Ruben Studdard,,2004,R&B
173,2005,Frances The Mute,The Mars Volta,,2005,Pop/Rock
175,2005,At Last... The Duets Album,Kenny G,,2004,Jazz
176,2005,The College Dropout,Kanye West,,2004,Rap
177,2005,Retaliation,Dane Cook,,2005,Comedy/Spoken
178,2005,"Red, White & Crue",Motley Crue,,2005,Pop/Rock
179,2005,Casting Crowns,Casting Crowns,,2003,Religious
180,2005,With The Lights Out,Nirvana,,2004,Pop/Rock
181,2005,Stop All The World Now,Howie Day,,2003,Pop/Rock
182,2005,Most Known Unknown,Three 6 Mafia,,2005,Rap
183,2005,Disneymania 3: Music Stars Sing Disney ...Their Way!,Various Artists,,2005,Children's
184,2005,Good News For People Who Love Bad News,Modest Mouse,,2004,Pop/Rock
185,2005,A Hangover You Don't Deserve,Bowling For Soup,,2004,Pop/Rock
186,2005,Greatest Hits,Neil Young,,2004,Pop/Rock
187,2005,The Dana Owens Album,Queen Latifah,,2004,Vocal
188,2005,A Bigger Bang,The Rolling Stones,,2005,Pop/Rock
189,2005,The B. Coming,Beanie Sigel,,2005,Rap
190,2005,Already Platinum,Slim Thug,,2005,Rap
191,2005,Vol. 3: (The Subliminal Verses),Slipknot,,2004,Pop/Rock
192,2005,Touch,Amerie,,2005,R&B
194,2005,The Longest Yard,Soundtrack,,2005,Stage & Screen
195,2005,Dangerously In Love,Beyonce,,2003,R&B
196,2005,Greatest Hits,The Offspring,,2005,Pop/Rock
197,2005,Rock Of Ages: The Definitive Collection,Def Leppard,,2005,Pop/Rock
198,2005,Delicious Surprise,Jo Dee Messina,,2005,Country
199,2005,Meteora,Linkin Park,,2003,Pop/Rock
200,2005,Futures,Jimmy Eat World,,2004,Pop/Rock
